"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"b1250416-f228-4fc8-83b1-766d154a4ec1","Parlamentarier","Niedersächsischer Landtag","Thomas Adasch","CDU","Celle","","https://de.wikipedia.org/wiki/Datei:Adasch,_Thomas.jpg","https://de.wikipedia.org/wiki/Thomas_Adasch","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6980e790-49ee-4a2a-94f3-e4c09ade7766","Parlamentarier","Niedersächsischer Landtag","Jens Ahrends","fraktionslos","Landesliste","Austritt aus der AfD-Fraktion am 22. September 2020[2]","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Jens_Ahrends","männlich","JeAhr711",376950979,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"8b019b2c-8cef-486e-a127-80bb4909907c","Parlamentarier","Niedersächsischer Landtag","Lars Alt","FDP","Landesliste","nachgerückt am 30. Oktober 2020 für Sylvia Bruns","https://de.wikipedia.org/wiki/Datei:Lars_Alt_Landeskongress_Lingen_M%C3%A4rz_2020.png","https://de.wikipedia.org/wiki/Lars_Alt",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"df886c33-1547-43e7-8cbc-c6afbcae1c65","Parlamentarier","Niedersächsischer Landtag","Bernd Althusmann","CDU","Seevetal","","https://de.wikipedia.org/wiki/Datei:Althusmann.jpg","https://de.wikipedia.org/wiki/Bernd_Althusmann",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"3a20a58f-4cb6-4620-b20a-7cb6bf19ec8a","Parlamentarier","Niedersächsischer Landtag","Gabriele Andretta","SPD","Göttingen-Stadt","","https://de.wikipedia.org/wiki/Datei:Gabriele_andretta_cropped.jpg","https://de.wikipedia.org/wiki/Gabriele_Andretta",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"c6026b2b-2301-4b24-bef4-3bed129b63fa","Parlamentarier","Niedersächsischer Landtag","Holger Ansmann","SPD","Wilhelmshaven","","https://de.wikipedia.org/wiki/Datei:Holger_Ansmann_(Martin_Rulsch)_2.jpg","https://de.wikipedia.org/wiki/Holger_Ansmann","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"28e2c08e-1fb6-491f-b9d7-6781bb9480e9","Parlamentarier","Niedersächsischer Landtag","Matthias Arends","SPD","Emden/Norden","","https://de.wikipedia.org/wiki/Datei:Arends,_Matthias.jpg","https://de.wikipedia.org/wiki/Matthias_Arends","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6bf6e198-ee06-49a1-9346-6d2f2418688a","Parlamentarier","Niedersächsischer Landtag","Volker Bajus","GRÜNE","Landesliste","nachgerückt am 25. März 2020 für Anja Piel","https://de.wikipedia.org/wiki/Datei:Volker_Bajus_(Martin_Rulsch)_4.jpg","https://de.wikipedia.org/wiki/Volker_Bajus",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"d5b2c8bb-62d1-4eae-8ea0-2a17b285bace","Parlamentarier","Niedersächsischer Landtag","Martin Bäumer","CDU","Georgsmarienhütte","","https://de.wikipedia.org/wiki/Datei:B%C3%A4umer,_Martin.jpg","https://de.wikipedia.org/wiki/Martin_B%C3%A4umer","männlich","MartinBaeumer",2450015448,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"52be3f4c-c8b9-4db5-8ce0-9198e5cea1d1","Parlamentarier","Niedersächsischer Landtag","Karsten Becker","SPD","Schaumburg","","https://de.wikipedia.org/wiki/Datei:Becker,_Karsten.jpg","https://de.wikipedia.org/wiki/Karsten_Becker","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
